game_id,play_id,season,week,prior_wp,url,posteam,home_team,away_team,desc,play_type,go_boost,go,should_go,yardline_100,ydstogo,qtr,mins,seconds
2020_12_CAR_MIN,782,2020,12,0.7787452340126038,https://rbsdm.com/stats/fourth_calculator/?_inputs_&posteam_to=%223%22&posteam=%22MIN%22&home_ko=%220%22&mins=2&update=0&defteam_to=%223%22&qtr=%221%22&season=%222020%22&away=%22CAR%22&yardline=83&secs=10&score_diff=7&home=%22MIN%22&ydstogo=1&runoff=0,MIN,MIN,CAR,"(2:10) 2-B.Colquitt punts 48 yards to CAR 35, Center-42-A.DePaola, fair catch by 14-P.Cooper.",PUNT,1.921783836155754,0,1,83,1,1,2,10
2020_12_CAR_MIN,1258,2020,12,0.7675354480743408,https://rbsdm.com/stats/fourth_calculator/?_inputs_&posteam_to=%223%22&posteam=%22MIN%22&home_ko=%220%22&mins=7&update=0&defteam_to=%223%22&qtr=%222%22&season=%222020%22&away=%22CAR%22&yardline=80&secs=37&score_diff=7&home=%22MIN%22&ydstogo=8&runoff=0,MIN,MIN,CAR,"(7:37) 2-B.Colquitt punts 51 yards to CAR 29, Center-42-A.DePaola. 14-P.Cooper pushed ob at CAR 40 for 11 yards (30-C.Ham). PENALTY on CAR-30-N.Jamerson, Offensive Holding, 10 yards, enforced at CAR 29.",PUNT,-0.9203623675297337,0,0,80,8,2,7,37
2020_12_CAR_MIN,1983,2020,12,0.620878279209137,https://rbsdm.com/stats/fourth_calculator/?_inputs_&posteam_to=%220%22&posteam=%22MIN%22&home_ko=%220%22&mins=0&update=0&defteam_to=%222%22&qtr=%222%22&season=%222020%22&away=%22CAR%22&yardline=34&secs=5&score_diff=0&home=%22MIN%22&ydstogo=15&runoff=0,MIN,MIN,CAR,"(:05) 5-D.Bailey 53 yard field goal is GOOD, Center-42-A.DePaola, Holder-2-B.Colquitt.",FIELD_GOAL,-6.626065646256279,0,0,34,15,2,0,5
2020_12_CAR_MIN,2331,2020,12,0.23874762654304504,https://rbsdm.com/stats/fourth_calculator/?_inputs_&posteam_to=%223%22&posteam=%22MIN%22&home_ko=%220%22&mins=11&update=0&defteam_to=%223%22&qtr=%223%22&season=%222020%22&away=%22CAR%22&yardline=55&secs=53&score_diff=-11&home=%22MIN%22&ydstogo=1&runoff=0,MIN,MIN,CAR,"(11:53) (Pass formation) PENALTY on MIN, Delay of Game, 4 yards, enforced at MIN 45 - No Play.",PENALTY,5.944900180533665,0,1,55,1,3,11,53
2020_12_CAR_MIN,3082,2020,12,0.26895564794540405,https://rbsdm.com/stats/fourth_calculator/?_inputs_&posteam_to=%222%22&posteam=%22MIN%22&home_ko=%220%22&mins=14&update=0&defteam_to=%222%22&qtr=%224%22&season=%222020%22&away=%22CAR%22&yardline=6&secs=49&score_diff=-11&home=%22MIN%22&ydstogo=6&runoff=0,MIN,MIN,CAR,"(14:49) 5-D.Bailey 25 yard field goal is GOOD, Center-42-A.DePaola, Holder-2-B.Colquitt.",FIELD_GOAL,-1.8932237310167963,0,0,6,6,4,14,49
2020_12_CAR_MIN,3657,2020,12,0.11487510055303574,https://rbsdm.com/stats/fourth_calculator/?_inputs_&posteam_to=%221%22&posteam=%22MIN%22&home_ko=%220%22&mins=6&update=0&defteam_to=%220%22&qtr=%224%22&season=%222020%22&away=%22CAR%22&yardline=30&secs=43&score_diff=-11&home=%22MIN%22&ydstogo=1&runoff=0,MIN,MIN,CAR,(6:43) 33-D.Cook up the middle to CAR 27 for 3 yards (33-T.Boston; 56-J.Carter).,RUSH,6.7553681194105595,1,1,30,1,4,6,43
2020_13_JAX_MIN,322,2020,13,0.675734281539917,https://rbsdm.com/stats/fourth_calculator/?_inputs_&posteam_to=%223%22&posteam=%22MIN%22&home_ko=%220%22&mins=11&update=0&defteam_to=%223%22&qtr=%221%22&season=%222020%22&away=%22JAX%22&yardline=67&secs=23&score_diff=-6&home=%22MIN%22&ydstogo=3&runoff=0,MIN,MIN,JAX,"(11:23) 2-B.Colquitt punts 50 yards to JAX 17, Center-42-A.DePaola. 84-K.Cole Sr. to JAX 30 for 13 yards (83-T.Conklin).",PUNT,4.3957329617233825,0,1,67,3,1,11,23
2020_13_JAX_MIN,689,2020,13,0.5093225240707397,https://rbsdm.com/stats/fourth_calculator/?_inputs_&posteam_to=%223%22&posteam=%22MIN%22&home_ko=%220%22&mins=3&update=0&defteam_to=%223%22&qtr=%221%22&season=%222020%22&away=%22JAX%22&yardline=70&secs=8&score_diff=-9&home=%22MIN%22&ydstogo=16&runoff=0,MIN,MIN,JAX,"(3:08) 2-B.Colquitt punts 49 yards to JAX 21, Center-42-A.DePaola. 84-K.Cole Sr. to JAX 25 for 4 yards (57-R.Connelly). PENALTY on JAX-43-J.Giles-Harris, Offensive Holding, 10 yards, enforced at JAX 21.",PUNT,-3.7214724603057405,0,0,70,16,1,3,8
2020_13_JAX_MIN,953,2020,13,0.5155428647994995,https://rbsdm.com/stats/fourth_calculator/?_inputs_&posteam_to=%223%22&posteam=%22MIN%22&home_ko=%220%22&mins=14&update=0&defteam_to=%223%22&qtr=%222%22&season=%222020%22&away=%22JAX%22&yardline=71&secs=17&score_diff=-9&home=%22MIN%22&ydstogo=2&runoff=0,MIN,MIN,JAX,"(14:17) 2-B.Colquitt punts 46 yards to JAX 25, Center-42-A.DePaola, downed by MIN-29-K.Boyd.",PUNT,2.138689512722671,0,1,71,2,2,14,17
2020_13_JAX_MIN,1885,2020,13,0.621656060218811,https://rbsdm.com/stats/fourth_calculator/?_inputs_&posteam_to=%221%22&posteam=%22MIN%22&home_ko=%220%22&mins=0&update=0&defteam_to=%222%22&qtr=%222%22&season=%222020%22&away=%22JAX%22&yardline=68&secs=56&score_diff=-3&home=%22MIN%22&ydstogo=16&runoff=0,MIN,MIN,JAX,"(:56) 2-B.Colquitt punts 45 yards to JAX 23, Center-42-A.DePaola, fair catch by 84-K.Cole Sr..",PUNT,-4.665727699018916,0,0,68,16,2,0,56
2020_13_JAX_MIN,3512,2020,13,0.8525286316871643,https://rbsdm.com/stats/fourth_calculator/?_inputs_&posteam_to=%223%22&posteam=%22MIN%22&home_ko=%220%22&mins=10&update=0&defteam_to=%222%22&qtr=%224%22&season=%222020%22&away=%22JAX%22&yardline=40&secs=45&score_diff=5&home=%22MIN%22&ydstogo=5&runoff=0,MIN,MIN,JAX,"(10:45) 2-B.Colquitt punts 40 yards to end zone, Center-42-A.DePaola, Touchback.",PUNT,1.7538937147071323,0,1,40,5,4,10,45
2020_13_JAX_MIN,3698,2020,13,0.8103511333465576,https://rbsdm.com/stats/fourth_calculator/?_inputs_&posteam_to=%223%22&posteam=%22MIN%22&home_ko=%220%22&mins=7&update=0&defteam_to=%222%22&qtr=%224%22&season=%222020%22&away=%22JAX%22&yardline=67&secs=8&score_diff=5&home=%22MIN%22&ydstogo=11&runoff=0,MIN,MIN,JAX,"(7:08) 2-B.Colquitt punts 49 yards to JAX 18, Center-42-A.DePaola, fair catch by 84-K.Cole Sr..",PUNT,-4.356927846910992,0,0,67,11,4,7,8
2020_13_JAX_MIN,3900,2020,13,0.8889561295509338,https://rbsdm.com/stats/fourth_calculator/?_inputs_&posteam_to=%223%22&posteam=%22MIN%22&home_ko=%220%22&mins=3&update=0&defteam_to=%222%22&qtr=%224%22&season=%222020%22&away=%22JAX%22&yardline=30&secs=55&score_diff=5&home=%22MIN%22&ydstogo=7&runoff=0,MIN,MIN,JAX,"(3:55) 5-D.Bailey 48 yard field goal is GOOD, Center-42-A.DePaola, Holder-2-B.Colquitt.",FIELD_GOAL,-1.7230100025312112,0,0,30,7,4,3,55
2020_13_JAX_MIN,4746,2020,13,0.29138573072850704,https://rbsdm.com/stats/fourth_calculator/?_inputs_&posteam_to=%221%22&posteam=%22MIN%22&home_ko=%220%22&mins=8&update=0&defteam_to=%222%22&qtr=%225%22&season=%222020%22&away=%22JAX%22&yardline=80&secs=16&score_diff=0&home=%22MIN%22&ydstogo=14&runoff=0,MIN,MIN,JAX,"(8:16) 2-B.Colquitt punts 52 yards to JAX 28, Center-42-A.DePaola. 84-K.Cole Sr. to JAX 29 for 1 yard (85-D.Chisena). PENALTY on JAX-40-B.Watson, Offensive Holding, 10 yards, enforced at JAX 28.",PUNT,-3.7913030237696077,0,0,80,14,5,8,16
2020_14_MIN_TB,242,2020,14,0.26142653822898865,https://rbsdm.com/stats/fourth_calculator/?_inputs_&posteam_to=%223%22&posteam=%22MIN%22&home_ko=%220%22&mins=10&update=0&defteam_to=%223%22&qtr=%221%22&season=%222020%22&away=%22MIN%22&yardline=40&secs=13&score_diff=0&home=%22TB%22&ydstogo=12&runoff=0,MIN,TB,MIN,"(10:13) 2-B.Colquitt punts 28 yards to TB 12, Center-42-A.DePaola, downed by MIN-48-B.Lynch.",PUNT,-0.08926875509647658,0,0,40,12,1,10,13
2020_14_MIN_TB,1057,2020,14,0.5785951614379883,https://rbsdm.com/stats/fourth_calculator/?_inputs_&posteam_to=%223%22&posteam=%22MIN%22&home_ko=%220%22&mins=9&update=0&defteam_to=%223%22&qtr=%222%22&season=%222020%22&away=%22MIN%22&yardline=17&secs=35&score_diff=6&home=%22TB%22&ydstogo=13&runoff=0,MIN,TB,MIN,"(9:35) 5-D.Bailey 36 yard field goal is No Good, Wide Right, Center-42-A.DePaola, Holder-2-B.Colquitt.",FIELD_GOAL,-4.3689721814065905,0,0,17,13,2,9,35
2020_14_MIN_TB,1384,2020,14,0.28291186690330505,https://rbsdm.com/stats/fourth_calculator/?_inputs_&posteam_to=%222%22&posteam=%22MIN%22&home_ko=%220%22&mins=4&update=0&defteam_to=%223%22&qtr=%222%22&season=%222020%22&away=%22MIN%22&yardline=36&secs=42&score_diff=-1&home=%22TB%22&ydstogo=15&runoff=0,MIN,TB,MIN,"(4:42) 5-D.Bailey 54 yard field goal is No Good, Wide Right, Center-42-A.DePaola, Holder-2-B.Colquitt.",FIELD_GOAL,-3.445856876719514,0,0,36,15,2,4,42
2020_14_MIN_TB,1827,2020,14,0.10884935408830643,https://rbsdm.com/stats/fourth_calculator/?_inputs_&posteam_to=%222%22&posteam=%22MIN%22&home_ko=%220%22&mins=0&update=0&defteam_to=%221%22&qtr=%222%22&season=%222020%22&away=%22MIN%22&yardline=72&secs=31&score_diff=-8&home=%22TB%22&ydstogo=7&runoff=0,MIN,TB,MIN,"(:31) 2-B.Colquitt punts 48 yards to TB 24, Center-42-A.DePaola. 44-K.Barner to TB 28 for 4 yards (38-H.Hand).",PUNT,-0.15525073480149842,0,0,72,7,2,0,31
2020_14_MIN_TB,2486,2020,14,0.022729050368070602,https://rbsdm.com/stats/fourth_calculator/?_inputs_&posteam_to=%223%22&posteam=%22MIN%22&home_ko=%220%22&mins=4&update=0&defteam_to=%223%22&qtr=%223%22&season=%222020%22&away=%22MIN%22&yardline=31&secs=43&score_diff=-17&home=%22TB%22&ydstogo=1&runoff=0,MIN,TB,MIN,(4:43) 33-D.Cook right tackle to TB 30 for 1 yard (45-D.White).,RUSH,-0.1286773886162429,1,0,31,1,3,4,43
2020_14_MIN_TB,2614,2020,14,0.02129795029759407,https://rbsdm.com/stats/fourth_calculator/?_inputs_&posteam_to=%222%22&posteam=%22MIN%22&home_ko=%220%22&mins=2&update=0&defteam_to=%223%22&qtr=%223%22&season=%222020%22&away=%22MIN%22&yardline=26&secs=33&score_diff=-17&home=%22TB%22&ydstogo=6&runoff=0,MIN,TB,MIN,(2:33) (Shotgun) 8-K.Cousins pass short middle to 83-T.Conklin to TB 19 for 7 yards (45-D.White).,PASS,-0.5070296742603062,1,0,26,6,3,2,33
2020_14_MIN_TB,3143,2020,14,0.1032613143324852,https://rbsdm.com/stats/fourth_calculator/?_inputs_&posteam_to=%222%22&posteam=%22MIN%22&home_ko=%220%22&mins=9&update=0&defteam_to=%223%22&qtr=%224%22&season=%222020%22&away=%22MIN%22&yardline=28&secs=4&score_diff=-9&home=%22TB%22&ydstogo=28&runoff=0,MIN,TB,MIN,"(9:04) 5-D.Bailey 46 yard field goal is No Good, Wide Right, Center-42-A.DePaola, Holder-2-B.Colquitt.",FIELD_GOAL,-4.35925091662287,0,0,28,28,4,9,4
2020_14_MIN_TB,3440,2020,14,0.024875111877918243,https://rbsdm.com/stats/fourth_calculator/?_inputs_&posteam_to=%222%22&posteam=%22MIN%22&home_ko=%220%22&mins=4&update=0&defteam_to=%223%22&qtr=%224%22&season=%222020%22&away=%22MIN%22&yardline=71&secs=28&score_diff=-12&home=%22TB%22&ydstogo=6&runoff=0,MIN,TB,MIN,(4:28) (Shotgun) 8-K.Cousins pass short middle to 18-J.Jefferson to MIN 41 for 12 yards (31-A.Winfield).,PASS,1.023249441542537,1,1,71,6,4,4,28
2020_14_MIN_TB,3549,2020,14,0.02422749437391758,https://rbsdm.com/stats/fourth_calculator/?_inputs_&posteam_to=%221%22&posteam=%22MIN%22&home_ko=%220%22&mins=3&update=0&defteam_to=%223%22&qtr=%224%22&season=%222020%22&away=%22MIN%22&yardline=54&secs=36&score_diff=-12&home=%22TB%22&ydstogo=5&runoff=0,MIN,TB,MIN,(3:36) (Shotgun) 8-K.Cousins pass short left to 19-A.Thielen to TB 45 for 9 yards (45-D.White).,PASS,1.9600489612692407,1,1,54,5,4,3,36
2020_14_MIN_TB,3646,2020,14,0.006806209683418274,https://rbsdm.com/stats/fourth_calculator/?_inputs_&posteam_to=%221%22&posteam=%22MIN%22&home_ko=%220%22&mins=2&update=0&defteam_to=%223%22&qtr=%224%22&season=%222020%22&away=%22MIN%22&yardline=48&secs=14&score_diff=-12&home=%22TB%22&ydstogo=13&runoff=0,MIN,TB,MIN,"(2:14) (Shotgun) 8-K.Cousins sacked at MIN 44 for -8 yards (90-J.Pierre-Paul). FUMBLES (90-J.Pierre-Paul) [90-J.Pierre-Paul], RECOVERED by TB-90-J.Pierre-Paul at MIN 44. 90-J.Pierre-Paul to MIN 44 for no gain (75-B.O'Neill).",SACK,0.46015857409660155,1,1,48,13,4,2,14
2020_01_MIA_NE,328,2020,1,0.7246410250663757,https://rbsdm.com/stats/fourth_calculator/?_inputs_&posteam_to=%223%22&posteam=%22NE%22&home_ko=%220%22&mins=8&update=0&defteam_to=%223%22&qtr=%221%22&season=%222020%22&away=%22MIA%22&yardline=51&secs=20&score_diff=0&home=%22NE%22&ydstogo=9&runoff=0,NE,NE,MIA,"(8:20) 7-J.Bailey punts 40 yards to MIA 11, Center-49-J.Cardona, downed by NE-22-C.Davis.",PUNT,-0.7663241131274816,0,0,51,9,1,8,20
2020_01_MIA_NE,1039,2020,1,0.870765745639801,https://rbsdm.com/stats/fourth_calculator/?_inputs_&posteam_to=%223%22&posteam=%22NE%22&home_ko=%220%22&mins=9&update=0&defteam_to=%223%22&qtr=%222%22&season=%222020%22&away=%22MIA%22&yardline=37&secs=15&score_diff=7&home=%22NE%22&ydstogo=12&runoff=0,NE,NE,MIA,"(9:15) 7-J.Bailey punts 24 yards to MIA 13, Center-49-J.Cardona, out of bounds.",PUNT,-1.2945936543784597,0,0,37,12,2,9,15
2020_01_MIA_NE,1363,2020,1,0.8170702457427979,https://rbsdm.com/stats/fourth_calculator/?_inputs_&posteam_to=%223%22&posteam=%22NE%22&home_ko=%220%22&mins=2&update=0&defteam_to=%223%22&qtr=%222%22&season=%222020%22&away=%22MIA%22&yardline=66&secs=26&score_diff=4&home=%22NE%22&ydstogo=1&runoff=0,NE,NE,MIA,"(2:26) 7-J.Bailey punts 55 yards to MIA 11, Center-49-J.Cardona. 19-J.Grant to MIA 8 for -3 yards (22-C.Davis; 52-B.Copeland).",PUNT,1.6144916947456238,0,1,66,1,2,2,26
2020_01_MIA_NE,1827,2020,1,0.8494382500648499,https://rbsdm.com/stats/fourth_calculator/?_inputs_&posteam_to=%220%22&posteam=%22NE%22&home_ko=%220%22&mins=0&update=0&defteam_to=%222%22&qtr=%222%22&season=%222020%22&away=%22MIA%22&yardline=27&secs=6&score_diff=4&home=%22NE%22&ydstogo=6&runoff=0,NE,NE,MIA,"(:06) 6-N.Folk 45 yard field goal is No Good, Wide Right, Center-49-J.Cardona, Holder-7-J.Bailey.",FIELD_GOAL,-5.1747917371746865,0,0,27,6,2,0,6
2020_01_MIA_NE,3128,2020,1,0.8897034525871277,https://rbsdm.com/stats/fourth_calculator/?_inputs_&posteam_to=%223%22&posteam=%22NE%22&home_ko=%220%22&mins=6&update=0&defteam_to=%223%22&qtr=%224%22&season=%222020%22&away=%22MIA%22&yardline=5&secs=8&score_diff=3&home=%22NE%22&ydstogo=1&runoff=0,NE,NE,MIA,"(6:08) (Shotgun) 71-M.Onwenu and 75-J.Herron reported in as eligible.  1-C.Newton left tackle to MIA 1 for 4 yards (55-J.Baker, 92-Z.Sieler). PENALTY on MIA-55-J.Baker, Unsportsmanlike Conduct, 0 yards, enforced at MIA 1.",RUSH,4.168377131743853,1,1,5,1,4,6,8
2020_02_NE_SEA,739,2020,2,0.45350152254104614,https://rbsdm.com/stats/fourth_calculator/?_inputs_&posteam_to=%223%22&posteam=%22NE%22&home_ko=%221%22&mins=0&update=0&defteam_to=%222%22&qtr=%221%22&season=%222020%22&away=%22NE%22&yardline=30&secs=54&score_diff=0&home=%22SEA%22&ydstogo=3&runoff=0,NE,SEA,NE,"(:54) (Shotgun) 1-C.Newton pass short middle to 15-N.Harry to SEA 17 for 13 yards (37-Q.Diggs). PENALTY on SEA-37-Q.Diggs, Disqualification, 9 yards, enforced at SEA 17.",PASS,0.9665679974274397,1,1,30,3,1,0,54
2020_02_NE_SEA,1155,2020,2,0.6341145634651184,https://rbsdm.com/stats/fourth_calculator/?_inputs_&posteam_to=%223%22&posteam=%22NE%22&home_ko=%221%22&mins=8&update=0&defteam_to=%222%22&qtr=%222%22&season=%222020%22&away=%22NE%22&yardline=82&secs=58&score_diff=7&home=%22SEA%22&ydstogo=1&runoff=0,NE,SEA,NE,"(8:58) 7-J.Bailey punts 57 yards to SEA 25, Center-49-J.Cardona, downed by NE-29-J.Bethel.",PUNT,2.626674018533812,0,1,82,1,2,8,58
2020_02_NE_SEA,1482,2020,2,0.44704669713974,https://rbsdm.com/stats/fourth_calculator/?_inputs_&posteam_to=%223%22&posteam=%22NE%22&home_ko=%221%22&mins=3&update=0&defteam_to=%222%22&qtr=%222%22&season=%222020%22&away=%22NE%22&yardline=33&secs=49&score_diff=0&home=%22SEA%22&ydstogo=10&runoff=0,NE,SEA,NE,"(3:49) 6-N.Folk 51 yard field goal is No Good, Wide Left, Center-49-J.Cardona, Holder-7-J.Bailey.",FIELD_GOAL,-3.9634022237004416,0,0,33,10,2,3,49
2020_02_NE_SEA,2202,2020,2,0.5176833271980286,https://rbsdm.com/stats/fourth_calculator/?_inputs_&posteam_to=%223%22&posteam=%22NE%22&home_ko=%221%22&mins=10&update=0&defteam_to=%223%22&qtr=%223%22&season=%222020%22&away=%22NE%22&yardline=7&secs=16&score_diff=0&home=%22SEA%22&ydstogo=7&runoff=0,NE,SEA,NE,"(10:16) 6-N.Folk 25 yard field goal is GOOD, Center-49-J.Cardona, Holder-7-J.Bailey.",FIELD_GOAL,-2.989378898246798,0,0,7,7,3,10,16
2020_02_NE_SEA,3302,2020,2,0.20035849511623383,https://rbsdm.com/stats/fourth_calculator/?_inputs_&posteam_to=%223%22&posteam=%22NE%22&home_ko=%221%22&mins=9&update=0&defteam_to=%223%22&qtr=%224%22&season=%222020%22&away=%22NE%22&yardline=71&secs=9&score_diff=-5&home=%22SEA%22&ydstogo=8&runoff=0,NE,SEA,NE,"(9:09) 7-J.Bailey punts 56 yards to SEA 15, Center-49-J.Cardona. 83-D.Moore to SEA 35 for 20 yards (22-C.Davis; 18-M.Slater).",PUNT,-1.219664153038007,0,0,71,8,4,9,9
2020_03_LV_NE,121,2020,3,0.681342601776123,https://rbsdm.com/stats/fourth_calculator/?_inputs_&posteam_to=%223%22&posteam=%22NE%22&home_ko=%221%22&mins=13&update=0&defteam_to=%223%22&qtr=%221%22&season=%222020%22&away=%22LV%22&yardline=71&secs=37&score_diff=0&home=%22NE%22&ydstogo=6&runoff=0,NE,NE,LV,"(13:37) 7-J.Bailey punts 41 yards to LV 30, Center-49-J.Cardona, fair catch by 13-H.Renfrow.",PUNT,-3.232498139537313,0,0,71,6,1,13,37
2020_03_LV_NE,349,2020,3,0.6709486246109009,https://rbsdm.com/stats/fourth_calculator/?_inputs_&posteam_to=%223%22&posteam=%22NE%22&home_ko=%221%22&mins=9&update=0&defteam_to=%223%22&qtr=%221%22&season=%222020%22&away=%22LV%22&yardline=70&secs=47&score_diff=0&home=%22NE%22&ydstogo=2&runoff=0,NE,NE,LV,"(9:47) (Punt formation) PENALTY on LV-98-M.Crosby, Defensive Offside, 5 yards, enforced at NE 30 - No Play.",PENALTY,-0.12275639456400711,0,0,70,2,1,9,47
2020_03_LV_NE,440,2020,3,0.6691059470176697,https://rbsdm.com/stats/fourth_calculator/?_inputs_&posteam_to=%223%22&posteam=%22NE%22&home_ko=%221%22&mins=7&update=0&defteam_to=%223%22&qtr=%221%22&season=%222020%22&away=%22LV%22&yardline=64&secs=50&score_diff=0&home=%22NE%22&ydstogo=9&runoff=0,NE,NE,LV,"(7:50) 7-J.Bailey punts 54 yards to LV 10, Center-49-J.Cardona, fair catch by 13-H.Renfrow.",PUNT,-2.599772301690564,0,0,64,9,1,7,50
2020_03_LV_NE,1140,2020,3,0.630755603313446,https://rbsdm.com/stats/fourth_calculator/?_inputs_&posteam_to=%222%22&posteam=%22NE%22&home_ko=%221%22&mins=12&update=0&defteam_to=%223%22&qtr=%222%22&season=%222020%22&away=%22LV%22&yardline=15&secs=35&score_diff=-3&home=%22NE%22&ydstogo=10&runoff=0,NE,NE,LV,"(12:35) 6-N.Folk 33 yard field goal is GOOD, Center-49-J.Cardona, Holder-7-J.Bailey.",FIELD_GOAL,-5.005667025443934,0,0,15,10,2,12,35
2020_03_LV_NE,1423,2020,3,0.7393661737442017,https://rbsdm.com/stats/fourth_calculator/?_inputs_&posteam_to=%222%22&posteam=%22NE%22&home_ko=%221%22&mins=7&update=0&defteam_to=%223%22&qtr=%222%22&season=%222020%22&away=%22LV%22&yardline=5&secs=59&score_diff=0&home=%22NE%22&ydstogo=5&runoff=0,NE,NE,LV,"(7:59) 6-N.Folk 23 yard field goal is GOOD, Center-49-J.Cardona, Holder-7-J.Bailey.",FIELD_GOAL,0.004750999014646595,0,1,5,5,2,7,59
2020_03_LV_NE,2961,2020,3,0.9331834316253662,https://rbsdm.com/stats/fourth_calculator/?_inputs_&posteam_to=%221%22&posteam=%22NE%22&home_ko=%221%22&mins=1&update=0&defteam_to=%223%22&qtr=%223%22&season=%222020%22&away=%22LV%22&yardline=14&secs=31&score_diff=10&home=%22NE%22&ydstogo=11&runoff=0,NE,NE,LV,"(1:31) 6-N.Folk 32 yard field goal is GOOD, Center-49-J.Cardona, Holder-7-J.Bailey.",FIELD_GOAL,-3.3999357147408773,0,0,14,11,3,1,31
2020_04_NE_KC,414,2020,4,0.23642413318157196,https://rbsdm.com/stats/fourth_calculator/?_inputs_&posteam_to=%223%22&posteam=%22NE%22&home_ko=%221%22&mins=8&update=0&defteam_to=%223%22&qtr=%221%22&season=%222020%22&away=%22NE%22&yardline=66&secs=51&score_diff=-3&home=%22KC%22&ydstogo=1&runoff=0,NE,KC,NE,"(8:51) 7-J.Bailey punts 51 yards to KC 15, Center-49-J.Cardona, fair catch by 17-M.Hardman.",PUNT,2.6745799998032247,0,1,66,1,1,8,51
2020_04_NE_KC,639,2020,4,0.23966668546199799,https://rbsdm.com/stats/fourth_calculator/?_inputs_&posteam_to=%223%22&posteam=%22NE%22&home_ko=%221%22&mins=4&update=0&defteam_to=%223%22&qtr=%221%22&season=%222020%22&away=%22NE%22&yardline=52&secs=45&score_diff=-3&home=%22KC%22&ydstogo=3&runoff=0,NE,KC,NE,"(4:45) 7-J.Bailey punts 47 yards to KC 5, Center-49-J.Cardona. 10-T.Hill MUFFS catch, ball out of bounds at KC 4.",PUNT,4.010076798988411,0,1,52,3,1,4,45
2020_04_NE_KC,1365,2020,4,0.22724993526935577,https://rbsdm.com/stats/fourth_calculator/?_inputs_&posteam_to=%223%22&posteam=%22NE%22&home_ko=%221%22&mins=9&update=0&defteam_to=%223%22&qtr=%222%22&season=%222020%22&away=%22NE%22&yardline=25&secs=36&score_diff=-6&home=%22KC%22&ydstogo=11&runoff=0,NE,KC,NE,"(9:36) 6-N.Folk 43 yard field goal is GOOD, Center-49-J.Cardona, Holder-7-J.Bailey.",FIELD_GOAL,0.5030706514830783,0,1,25,11,2,9,36
2020_04_NE_KC,2086,2020,4,0.22144150733947754,https://rbsdm.com/stats/fourth_calculator/?_inputs_&posteam_to=%223%22&posteam=%22NE%22&home_ko=%221%22&mins=14&update=0&defteam_to=%223%22&qtr=%223%22&season=%222020%22&away=%22NE%22&yardline=69&secs=14&score_diff=-3&home=%22KC%22&ydstogo=4&runoff=0,NE,KC,NE,"(14:14) 7-J.Bailey punts 58 yards to KC 11, Center-49-J.Cardona, downed by NE-29-J.Bethel.",PUNT,0.28452595176722184,0,1,69,4,3,14,14
2020_04_NE_KC,3478,2020,4,0.010443069972097874,https://rbsdm.com/stats/fourth_calculator/?_inputs_&posteam_to=%223%22&posteam=%22NE%22&home_ko=%221%22&mins=6&update=0&defteam_to=%222%22&qtr=%224%22&season=%222020%22&away=%22NE%22&yardline=56&secs=43&score_diff=-16&home=%22KC%22&ydstogo=5&runoff=0,NE,KC,NE,(6:43) (Shotgun) 4-J.Stidham pass short left to 11-J.Edelman to KC 48 for 8 yards (24-T.Thompson).,PASS,0.5798975642637594,1,1,56,5,4,6,43
2020_04_NE_KC,3565,2020,4,0.009969436563551426,https://rbsdm.com/stats/fourth_calculator/?_inputs_&posteam_to=%223%22&posteam=%22NE%22&home_ko=%221%22&mins=4&update=0&defteam_to=%222%22&qtr=%224%22&season=%222020%22&away=%22NE%22&yardline=39&secs=18&score_diff=-16&home=%22KC%22&ydstogo=1&runoff=0,NE,KC,NE,(4:18) 4-J.Stidham up the middle to KC 37 for 2 yards (91-D.Nnadi).,RUSH,0.5338910070670317,1,1,39,1,4,4,18
2020_04_NE_KC,3874,2020,4,0.0028134554158896208,https://rbsdm.com/stats/fourth_calculator/?_inputs_&posteam_to=%221%22&posteam=%22NE%22&home_ko=%221%22&mins=1&update=0&defteam_to=%222%22&qtr=%224%22&season=%222020%22&away=%22NE%22&yardline=40&secs=37&score_diff=-16&home=%22KC%22&ydstogo=10&runoff=0,NE,KC,NE,(1:37) (Shotgun) 4-J.Stidham pass short right to 28-J.White to KC 34 for 6 yards (56-B.Niemann; 92-T.Kpassagnon).,PASS,0.07454941660287825,1,1,40,10,4,1,37
2020_06_DEN_NE,617,2020,6,0.5512257814407349,https://rbsdm.com/stats/fourth_calculator/?_inputs_&posteam_to=%223%22&posteam=%22NE%22&home_ko=%220%22&mins=3&update=0&defteam_to=%223%22&qtr=%221%22&season=%222020%22&away=%22DEN%22&yardline=41&secs=14&score_diff=-6&home=%22NE%22&ydstogo=11&runoff=0,NE,NE,DEN,"(3:14) 7-J.Bailey punts 32 yards to DEN 9, Center-49-J.Cardona, fair catch by 11-D.Spencer.",PUNT,0.45222433492988046,0,1,41,11,1,3,14
2020_06_DEN_NE,1261,2020,6,0.4616263806819916,https://rbsdm.com/stats/fourth_calculator/?_inputs_&posteam_to=%223%22&posteam=%22NE%22&home_ko=%220%22&mins=5&update=0&defteam_to=%223%22&qtr=%222%22&season=%222020%22&away=%22DEN%22&yardline=22&secs=24&score_diff=-9&home=%22NE%22&ydstogo=13&runoff=0,NE,NE,DEN,"(5:24) 6-N.Folk 41 yard field goal is GOOD, Center-49-J.Cardona, Holder-7-J.Bailey.",FIELD_GOAL,0.35065390356914605,0,1,22,13,2,5,24
